Data ora solare	Temperatura_Media_Aria_[°C]	Umidità_relativa_media_[%]	Pressione_atmosferica_Media_al_livello_della_stazione_[hPa]
2016/01/13 04:30	9.8	69.5	1007.0
2016/01/13 05:00	9.4	71.5	1007.0
2016/01/13 05:30	9.1	72.5	1007.0
2016/01/13 06:00	8.4	76.0	1007.5
2016/01/13 06:30	8.8	74.5	1008.0
2016/01/13 07:00	8.3	76.0	1008.0
2016/01/13 07:30	7.5	80.5	1009.0
2016/01/13 08:00	6.9	83.0	1009.0
2016/01/13 08:30	6.4	83.0	1009.5
2016/01/13 09:00	6.8	84.5	1010.0
2016/01/13 09:30	8.2	80.5	1010.5
2016/01/13 10:00	8.8	77.5	1011.0
2016/01/13 10:30	9.8	74.0	1011.0
2016/01/13 11:00	10.3	69.5	1011.0
2016/01/13 11:30	10.8	66.0	1012.0
2016/01/13 12:00	11.3	59.5	1012.0
2016/01/13 12:30	11.9	52.0	1012.0
2016/01/13 13:00	12.4	49.5	1012.0
2016/01/13 13:30	12.1	48.5	1012.0
2016/01/13 14:00	12.7	42.0	1012.0
2016/01/13 14:30	12.9	39.5	1012.0
2016/01/13 15:00	13.1	36.5	1012.0
2016/01/13 15:30	13.1	34.0	1012.0
2016/01/13 16:00	13.1	33.5	1013.0
2016/01/13 16:30	12.8	30.5	1013.0
2016/01/13 17:00	11.6	31.5	1013.0
2016/01/13 17:30	10.4	36.0	1014.0
2016/01/13 18:00	9.6	39.5	1014.0
2016/01/13 18:30	9.8	40.0	1014.0
2016/01/13 19:00	8.6	47.5	1015.0
2016/01/13 19:30	8.0	50.0	1015.0
2016/01/13 20:00	7.5	51.5	1015.0
2016/01/13 20:30	6.8	56.5	1016.0
2016/01/13 21:00	6.4	59.0	1016.0
2016/01/13 21:30	6.2	61.5	1016.0
2016/01/13 22:00	5.8	66.0	1016.0
2016/01/13 22:30	6.1	65.5	1016.0
2016/01/13 23:00	6.1	67.5	1016.0
2016/01/13 23:30	5.1	72.0	1016.0
2016/01/14 00:00	4.7	76.0	1016.5
2016/01/14 00:30	5.0	76.0	1017.0
2016/01/14 01:00	4.5	78.0	1017.0
2016/01/14 01:30	4.2	78.0	1016.0
2016/01/14 02:00	3.6	81.0	1016.0
2016/01/14 02:30	3.7	80.0	1016.0
2016/01/14 03:00	3.5	82.5	1016.0
2016/01/14 03:30	3.7	83.0	1016.0
2016/01/14 04:00	4.0	83.0	1016.0
2016/01/14 04:30	4.8	85.5	1015.0
2016/01/14 05:00	5.6	81.0	1015.0
2016/01/14 05:30	4.0	87.0	1015.0
2016/01/14 06:00	3.7	87.5	1015.0
2016/01/14 06:30	3.5	87.0	1015.0
2016/01/14 07:00	3.3	89.0	1015.0
2016/01/14 07:30	3.6	90.0	1015.0
2016/01/14 08:00	3.8	90.0	1015.0
2016/01/14 08:30	4.8	94.0	1014.5
2016/01/14 09:00	6.3	92.5	1014.5
2016/01/14 09:30	6.8	91.5	1014.0
2016/01/14 10:00	7.0	92.5	1014.0
2016/01/14 10:30	7.2	92.0	1014.0
2016/01/14 11:00	7.3	92.0	1014.0
2016/01/14 11:30	7.5	91.0	1013.0
2016/01/14 12:00	7.7	87.5	1013.0
2016/01/14 12:30	7.6	89.0	1013.0
2016/01/14 13:00	7.2	93.5	1013.0
2016/01/14 13:30	7.2	89.0	1012.0
2016/01/14 14:00	7.5	83.5	1011.0
2016/01/14 14:30	7.3	82.5	1011.0
2016/01/14 15:00	7.4	81.5	1010.0
2016/01/14 15:30	7.3	85.5	1010.0
2016/01/14 16:00	7.1	87.0	1009.0
2016/01/14 16:30	7.1	88.0	1009.0
2016/01/14 17:00	7.0	90.5	1008.0
2016/01/14 17:30	7.0	93.0	1008.0
2016/01/14 18:00	7.2	92.5	1007.5
2016/01/14 18:30	7.2	93.0	1007.0
2016/01/14 19:00	7.2	95.5	1007.0
2016/01/14 19:30	7.0	97.0	1006.5
2016/01/14 20:00	7.2	97.5	1006.5
2016/01/14 20:30	7.0	98.0	1006.0
2016/01/14 21:00	6.8	98.0	1006.0
2016/01/14 21:30	6.6	98.5	1006.0
2016/01/14 22:00	6.8	99.0	1006.0
2016/01/14 22:30	6.7	99.0	1005.5
2016/01/14 23:00	6.7	99.0	1005.0
2016/01/14 23:30	6.7	99.0	1005.0
2016/01/15 00:00	6.7	99.0	1005.0
2016/01/15 00:30	6.7	99.0	1005.0
2016/01/15 01:00	6.6	99.0	1005.0
2016/01/15 01:30	6.7	99.0	1005.0
2016/01/15 02:00	6.7	99.0	1005.0
2016/01/15 02:30	6.7	99.0	1005.0
2016/01/15 03:00	6.7	99.0	1005.0
2016/01/15 03:30	6.5	99.0	1004.5
2016/01/15 04:00	6.6	99.0	1004.0
2016/01/15 04:30	6.6	99.0	1004.0
2016/01/15 05:00	6.7	99.0	1004.0
2016/01/15 05:30	6.4	99.0	1004.0
2016/01/15 06:00	6.4	99.0	1004.0
2016/01/15 06:30	6.5	99.0	1004.0
2016/01/15 07:00	6.5	99.0	1004.0
2016/01/15 07:30	6.3	99.0	1005.0
2016/01/15 08:00	6.3	99.0	1005.0
2016/01/15 08:30	6.1	99.0	1005.0
2016/01/15 09:00	6.0	99.0	1005.5
2016/01/15 09:30	6.2	98.0	1006.0
2016/01/15 10:00	7.0	94.5	1006.0
2016/01/15 10:30	7.7	89.5	1007.0
2016/01/15 11:00	8.2	83.5	1007.0
2016/01/15 11:30	8.5	79.0	1007.0
2016/01/15 12:00	9.2	76.5	1007.0
2016/01/15 12:30	9.3	72.5	1007.0
2016/01/15 13:00	9.8	73.0	1006.0
2016/01/15 13:30	10.2	64.5	1006.0
2016/01/15 14:00	10.3	58.5	1006.0
2016/01/15 14:30	11.2	28.5	1005.5
2016/01/15 15:00	11.4	16.0	1005.0
2016/01/15 15:30	11.1	15.5	1005.0
2016/01/15 16:00	10.8	16.5	1005.0
2016/01/15 16:30	10.3	19.0	1006.0
2016/01/15 17:00	9.8	18.5	1005.5
2016/01/15 17:30	9.3	19.0	1006.0
2016/01/15 18:00	8.7	21.5	1006.0
2016/01/15 18:30	7.3	28.0	1006.0
2016/01/15 19:00	5.8	34.0	1006.0
2016/01/15 19:30	5.6	34.5	1006.0
2016/01/15 20:00	4.3	44.0	1006.0
2016/01/15 20:30	3.9	45.0	1006.0
2016/01/15 21:00	3.6	46.0	1006.0
2016/01/15 21:30	3.2	49.0	1006.0
2016/01/15 22:00	2.0	59.5	1007.0
2016/01/15 22:30	2.4	59.0	1007.0
2016/01/15 23:00	1.6	64.0	1006.5
2016/01/15 23:30	1.3	68.5	1007.0
2016/01/16 00:00	1.3	73.0	1007.0
2016/01/16 00:30	0.9	78.0	1007.0
2016/01/16 01:00	1.3	75.5	1007.0
2016/01/16 01:30	1.2	76.5	1007.0
2016/01/16 02:00	1.0	77.5	1007.0
2016/01/16 02:30	0.8	77.0	1007.0
2016/01/16 03:00	0.5	78.5	1007.0
2016/01/16 03:30	0.3	77.5	1006.0
2016/01/16 04:00	0.2	79.0	1006.0
2016/01/16 04:30	0.0	81.5	1006.0
2016/01/16 05:00	-0.2	82.5	1006.0
2016/01/16 05:30	0.5	73.0	1006.0
2016/01/16 06:00	0.8	71.0	1006.0
2016/01/16 06:30	3.5	59.5	1006.0
2016/01/16 07:00	5.2	65.0	1006.5
2016/01/16 07:30	5.0	66.5	1007.0
2016/01/16 08:00	5.1	65.5	1007.5
2016/01/16 08:30	5.9	60.5	1008.0
2016/01/16 09:00	6.2	59.5	1008.0
2016/01/16 09:30	6.4	58.0	1008.0
2016/01/16 10:00	6.7	57.0	1008.0
2016/01/16 10:30	7.0	55.5	1008.5
2016/01/16 11:00	7.1	53.5	1009.0
2016/01/16 11:30	7.5	50.5	1009.0
2016/01/16 12:00	7.8	48.0	1009.0
2016/01/16 12:30	8.1	44.5	1009.0
2016/01/16 13:00	8.4	41.5	1008.5
2016/01/16 13:30	8.4	38.0	1008.5
2016/01/16 14:00	8.6	34.5	1008.0
2016/01/16 14:30	8.8	32.0	1008.0
2016/01/16 15:00	8.8	30.5	1008.0
2016/01/16 15:30	8.6	31.0	1008.5
2016/01/16 16:00	8.6	31.5	1009.0
2016/01/16 16:30	8.2	30.5	1009.0
2016/01/16 17:00	8.0	30.0	1009.0
2016/01/16 17:30	7.7	31.0	1009.5
2016/01/16 18:00	7.2	33.5	1010.0
2016/01/16 18:30	6.9	35.5	1010.0
2016/01/16 19:00	6.7	39.0	1011.0
2016/01/16 19:30	6.5	39.0	1011.0
2016/01/16 20:00	6.5	36.0	1011.0
2016/01/16 20:30	6.4	35.0	1011.0
2016/01/16 21:00	5.8	39.0	1011.0
2016/01/16 21:30	4.0	50.0	1011.5
2016/01/16 22:00	4.8	42.0	1012.0
2016/01/16 22:30	5.2	40.0	1012.0
2016/01/16 23:00	4.2	44.5	1012.0
2016/01/16 23:30	3.2	51.5	1012.0
2016/01/17 00:00	2.8	54.0	1012.0
2016/01/17 00:30	3.4	52.5	1012.0
2016/01/17 01:00	5.2	45.5	1012.0
2016/01/17 01:30	4.7	48.5	1012.0
2016/01/17 02:00	3.3	56.0	1012.0
2016/01/17 02:30	2.2	60.5	1012.0
2016/01/17 03:00	1.1	65.5	1012.0
2016/01/17 03:30	0.9	66.5	1012.0
2016/01/17 04:00	0.5	68.5	1012.0
2016/01/17 04:30	0.8	70.0	1012.0
2016/01/17 05:00	-0.1	73.5	1012.0
2016/01/17 05:30	0.8	70.0	1012.0
2016/01/17 06:00	0.4	71.5	1012.0
2016/01/17 06:30	-0.1	73.5	1012.0
2016/01/17 07:00	-1.1	77.5	1012.0
2016/01/17 07:30	-1.6	78.5	1012.5
2016/01/17 08:00	-1.0	76.0	1013.0
2016/01/17 08:30	-1.0	75.5	1013.0
2016/01/17 09:00	-0.2	74.5	1013.0
2016/01/17 09:30	0.6	74.0	1013.0
2016/01/17 10:00	1.4	71.5	1013.0
2016/01/17 10:30	1.8	67.5	1013.0
2016/01/17 11:00	2.6	63.5	1013.0
2016/01/17 11:30	3.9	54.0	1013.0
2016/01/17 12:00	5.5	40.0	1013.0
2016/01/17 12:30	7.7	17.0	1012.0
2016/01/17 13:00	8.1	13.0	1012.0
2016/01/17 13:30	8.3	13.0	1012.0
2016/01/17 14:00	8.3	12.5	1011.0
2016/01/17 14:30	8.4	13.0	1011.0
2016/01/17 15:00	8.2	12.5	1011.0
2016/01/17 15:30	8.1	13.0	1011.0
2016/01/17 16:00	8.1	13.0	1011.0
2016/01/17 16:30	7.9	14.0	1011.0
2016/01/17 17:00	7.5	16.5	1011.0
2016/01/17 17:30	6.8	19.5	1012.0
2016/01/17 18:00	5.9	24.5	1012.0
2016/01/17 18:30	5.9	24.5	1012.0
2016/01/17 19:00	5.2	28.5	1012.5
2016/01/17 19:30	3.8	34.5	1013.0
2016/01/17 20:00	2.3	42.5	1013.0
2016/01/17 20:30	2.3	43.0	1013.0
2016/01/17 21:00	2.1	44.5	1013.0
2016/01/17 21:30	1.4	50.0	1013.0
2016/01/17 22:00	0.9	54.0	1013.5
2016/01/17 22:30	0.2	56.5	1014.0
2016/01/17 23:00	0.0	56.0	1014.0
2016/01/17 23:30	2.8	33.5	1014.0
2016/01/18 00:00	5.3	19.0	1014.0
2016/01/18 00:30	3.2	30.0	1015.0
2016/01/18 01:00	3.5	26.0	1015.0
2016/01/18 01:30	4.0	22.0	1015.0
2016/01/18 02:00	3.3	24.0	1015.0
2016/01/18 02:30	3.7	21.5	1015.0
2016/01/18 03:00	2.2	28.0	1015.5
2016/01/18 03:30	1.0	33.5	1016.0
2016/01/18 04:00	0.7	34.5	1016.0
2016/01/18 04:30	0.9	33.0	1016.0
2016/01/18 05:00	0.7	35.0	1016.0
2016/01/18 05:30	0.3	38.0	1016.0
2016/01/18 06:00	-0.3	42.5	1016.0
2016/01/18 06:30	-1.4	54.0	1016.0
2016/01/18 07:00	-1.3	55.0	1016.5
2016/01/18 07:30	-1.5	55.5	1017.0
2016/01/18 08:00	-1.7	59.5	1017.0
2016/01/18 08:30	-2.0	63.5	1017.0
2016/01/18 09:00	-1.5	61.5	1017.0
2016/01/18 09:30	-0.1	52.5	1017.5
2016/01/18 10:00	1.3	47.0	1018.0
2016/01/18 10:30	2.5	42.0	1018.0
2016/01/18 11:00	3.8	32.5	1018.0
2016/01/18 11:30	5.0	30.5	1018.0
2016/01/18 12:00	6.1	26.0	1017.5
2016/01/18 12:30	6.5	27.0	1017.0
2016/01/18 13:00	6.8	27.0	1017.0
2016/01/18 13:30	6.5	26.0	1016.0
2016/01/18 14:00	6.3	27.0	1016.0
2016/01/18 14:30	6.5	26.5	1015.0
2016/01/18 15:00	6.5	27.0	1015.0
2016/01/18 15:30	6.5	26.5	1015.0
2016/01/18 16:00	6.3	26.0	1015.0
2016/01/18 16:30	6.1	27.5	1014.0
2016/01/18 17:00	5.6	30.0	1014.0
2016/01/18 17:30	5.3	31.0	1014.5
2016/01/18 18:00	4.8	29.0	1015.0
2016/01/18 18:30	4.5	29.5	1015.0
2016/01/18 19:00	4.8	27.0	1015.0
2016/01/18 19:30	4.3	30.5	1015.0
2016/01/18 20:00	3.5	36.0	1015.0
2016/01/18 20:30	2.8	46.0	1015.0
2016/01/18 21:00	3.0	39.0	1015.0
2016/01/18 21:30	2.5	46.0	1015.0
2016/01/18 22:00	2.3	47.0	1015.0
2016/01/18 22:30	1.2	53.5	1015.0
2016/01/18 23:00	0.9	52.0	1015.0
2016/01/18 23:30	1.0	53.0	1015.0
2016/01/19 00:00	0.2	59.0	1015.0
2016/01/19 00:30	0.8	55.5	1015.0
2016/01/19 01:00	-0.2	61.5	1014.0
2016/01/19 01:30	-0.9	63.5	1014.0
2016/01/19 02:00	-1.0	66.5	1014.0
2016/01/19 02:30	-1.0	67.0	1014.0
2016/01/19 03:00	-1.1	68.0	1014.0
2016/01/19 03:30	-1.5	69.0	1013.0
2016/01/19 04:00	-2.5	72.0	1013.0
2016/01/19 04:30	-1.9	70.0	1013.0
2016/01/19 05:00	-2.4	69.0	1013.0
2016/01/19 05:30	-2.8	69.0	1013.0
2016/01/19 06:00	-2.7	68.5	1013.0
2016/01/19 06:30	-3.7	73.5	1013.0
2016/01/19 07:00	-3.6	73.5	1013.0
2016/01/19 07:30	-3.5	75.5	1013.0
2016/01/19 08:00	-3.7	75.5	1013.0
2016/01/19 08:30	-3.6	77.5	1013.0
2016/01/19 09:00	-2.1	73.0	1013.0
2016/01/19 09:30	-1.7	71.0	1013.0
2016/01/19 10:00	-0.8	68.0	1014.0
2016/01/19 10:30	0.1	64.0	1014.0
2016/01/19 11:00	0.6	62.0	1014.0
2016/01/19 11:30	1.4	56.5	1014.0
2016/01/19 12:00	2.5	48.5	1013.0
2016/01/19 12:30	3.5	34.5	1013.0
2016/01/19 13:00	4.8	33.0	1013.0
2016/01/19 13:30	5.8	28.0	1012.5
2016/01/19 14:00	6.2	28.0	1012.0
2016/01/19 14:30	6.7	27.0	1012.0
2016/01/19 15:00	7.0	25.0	1012.0
2016/01/19 15:30	7.0	25.0	1012.0
2016/01/19 16:00	7.0	26.0	1012.0
2016/01/19 16:30	6.8	26.0	1012.0
2016/01/19 17:00	6.2	28.0	1012.0
2016/01/19 17:30	5.9	29.0	1012.0
2016/01/19 18:00	5.2	30.0	1012.0
2016/01/19 18:30	4.6	33.0	1012.5
2016/01/19 19:00	2.5	45.5	1013.0
2016/01/19 19:30	1.6	53.0	1013.0
2016/01/19 20:00	1.8	54.0	1013.0
2016/01/19 20:30	1.7	53.0	1013.5
2016/01/19 21:00	1.4	55.5	1014.0
2016/01/19 21:30	0.8	59.5	1014.0
2016/01/19 22:00	0.5	60.0	1014.0
2016/01/19 22:30	0.2	62.5	1014.5
2016/01/19 23:00	-0.5	65.5	1015.0
2016/01/19 23:30	-0.5	66.5	1015.0
2016/01/20 00:00	-1.4	73.0	1015.0
2016/01/20 00:30	-1.9	74.0	1015.0
2016/01/20 01:00	-1.8	75.0	1015.0
2016/01/20 01:30	-2.2	77.5	1015.0
2016/01/20 02:00	-2.0	77.0	1015.0
2016/01/20 02:30	-1.7	73.5	1015.0
2016/01/20 03:00	-2.5	79.0	1015.0
2016/01/20 03:30	-2.3	78.5	1015.0
2016/01/20 04:00	-2.4	78.5	1015.0
2016/01/20 04:30	-2.5	79.0	1015.0
2016/01/20 05:00	-2.8	79.0	1014.5
2016/01/20 05:30	-3.0	81.5	1014.0
2016/01/20 06:00	-3.5	84.5	1014.0
2016/01/20 06:30	-3.1	81.5	1014.5
2016/01/20 07:00	-3.8	84.5	1015.0
2016/01/20 07:30	-3.2	83.0	1015.0
2016/01/20 08:00	-3.7	83.5	1015.0
2016/01/20 08:30	-3.1	83.5	1015.0
2016/01/20 09:00	-2.6	82.5	1015.0
2016/01/20 09:30	-1.6	78.5	1016.0
2016/01/20 10:00	-0.8	75.0	1016.0
2016/01/20 10:30	-0.2	72.0	1016.0
2016/01/20 11:00	1.0	67.5	1016.0
2016/01/20 11:30	1.7	62.5	1016.0
2016/01/20 12:00	2.8	59.0	1016.0
2016/01/20 12:30	3.5	56.5	1016.0
2016/01/20 13:00	3.8	56.0	1015.0
2016/01/20 13:30	4.2	56.0	1015.0
2016/01/20 14:00	4.3	55.0	1014.5
2016/01/20 14:30	4.3	54.5	1014.0
2016/01/20 15:00	4.5	54.5	1014.0
2016/01/20 15:30	4.5	54.5	1014.0
2016/01/20 16:00	4.5	54.5	1014.0
2016/01/20 16:30	4.5	55.0	1014.0
2016/01/20 17:00	4.5	57.0	1014.0
2016/01/20 17:30	4.3	59.0	1014.0
2016/01/20 18:00	4.2	62.0	1014.0
2016/01/20 18:30	4.3	61.5	1014.0
2016/01/20 19:00	4.2	65.5	1014.0
2016/01/20 19:30	4.4	63.5	1014.5
2016/01/20 20:00	4.0	68.0	1015.0
2016/01/20 20:30	4.1	67.5	1015.0
2016/01/20 21:00	4.3	65.5	1015.0
2016/01/20 21:30	4.2	70.0	1015.0
2016/01/20 22:00	3.7	74.5	1015.0
2016/01/20 22:30	3.3	77.0	1015.0
2016/01/20 23:00	3.0	80.0	1015.0
2016/01/20 23:30	3.0	79.0	1015.0
2016/01/21 00:00	2.0	80.5	1015.0
2016/01/21 00:30	1.8	84.5	1015.0
2016/01/21 01:00	1.5	86.0	1015.0
2016/01/21 01:30	1.2	85.0	1015.5
2016/01/21 02:00	0.6	83.5	1015.0
2016/01/21 02:30	-0.2	85.5	1015.0
2016/01/21 03:00	-0.4	91.5	1015.5
2016/01/21 03:30	0.0	89.5	1015.5
2016/01/21 04:00	-0.4	87.0	1015.0
2016/01/21 04:30	-0.9	91.5	1015.0
2016/01/21 05:00	-1.1	91.5	1015.0
2016/01/21 05:30	-1.2	94.0	1015.0
2016/01/21 06:00	-1.6	94.5	1015.5
2016/01/21 06:30	-1.8	94.5	1016.0
2016/01/21 07:00	-1.5	96.0	1016.0
2016/01/21 07:30	-1.6	96.5	1016.0
2016/01/21 08:00	-1.8	96.0	1016.5
2016/01/21 08:30	-1.0	96.5	1017.0
2016/01/21 09:00	-0.6	96.0	1017.0
2016/01/21 09:30	-0.4	95.5	1018.0
2016/01/21 10:00	-0.1	94.0	1018.0
2016/01/21 10:30	0.4	93.0	1018.0
2016/01/21 11:00	1.8	87.5	1018.5
2016/01/21 11:30	3.0	80.5	1019.0
2016/01/21 12:00	3.9	75.5	1019.0
2016/01/21 12:30	5.2	72.0	1018.5
2016/01/21 13:00	6.5	68.0	1018.0
2016/01/21 13:30	7.7	65.0	1018.0
2016/01/21 14:00	8.6	61.0	1018.0
2016/01/21 14:30	9.1	58.0	1018.0
2016/01/21 15:00	9.4	57.0	1018.0
2016/01/21 15:30	9.7	55.5	1018.0
2016/01/21 16:00	9.8	54.5	1018.0
2016/01/21 16:30	9.8	54.0	1018.0
2016/01/21 17:00	9.6	54.5	1018.5
2016/01/21 17:30	9.2	46.5	1019.0
2016/01/21 18:00	8.4	47.5	1019.0
2016/01/21 18:30	7.0	54.0	1019.5
2016/01/21 19:00	7.2	52.0	1020.0
2016/01/21 19:30	5.3	60.5	1020.0
2016/01/21 20:00	4.2	67.5	1021.0
2016/01/21 20:30	3.4	71.5	1021.5
2016/01/21 21:00	3.6	71.0	1022.0
2016/01/21 21:30	2.6	75.5	1022.0
2016/01/21 22:00	2.8	75.5	1022.5
2016/01/21 22:30	2.1	79.0	1023.0
2016/01/21 23:00	1.8	80.5	1023.0
2016/01/21 23:30	1.6	80.0	1023.0
2016/01/22 00:00	1.2	83.0	1024.0
2016/01/22 00:30	1.7	81.0	1024.0
2016/01/22 01:00	0.8	83.5	1024.0
2016/01/22 01:30	0.9	85.0	1024.5
2016/01/22 02:00	0.1	85.5	1025.0
2016/01/22 02:30	0.6	86.0	1025.0
2016/01/22 03:00	-0.1	86.0	1025.0
2016/01/22 03:30	-0.9	89.5	1025.0
2016/01/22 04:00	-0.4	93.0	1025.0
2016/01/22 04:30	-0.6	91.5	1025.0
2016/01/22 05:00	-0.5	90.5	1025.0
2016/01/22 05:30	-0.2	87.0	1025.0
2016/01/22 06:00	-0.3	86.5	1025.0
2016/01/22 06:30	-0.4	86.5	1025.0
2016/01/22 07:00	-0.4	86.0	1025.0
2016/01/22 07:30	-0.6	87.0	1025.5
2016/01/22 08:00	-0.7	88.0	1026.0
2016/01/22 08:30	-0.2	86.0	1026.5
2016/01/22 09:00	0.1	85.5	1027.0
2016/01/22 09:30	1.1	84.0	1027.0
2016/01/22 10:00	2.2	79.5	1027.0
2016/01/22 10:30	3.3	75.0	1027.0
2016/01/22 11:00	4.4	72.0	1027.0
2016/01/22 11:30	6.0	65.0	1027.0
2016/01/22 12:00	7.5	57.0	1027.0
2016/01/22 12:30	8.4	52.5	1027.0
2016/01/22 13:00	9.2	48.0	1027.0
2016/01/22 13:30	9.5	45.5	1026.0
2016/01/22 14:00	9.7	44.0	1026.0
2016/01/22 14:30	10.1	41.5	1026.0
2016/01/22 15:00	10.2	40.5	1026.0
2016/01/22 15:30	10.1	41.0	1026.0
2016/01/22 16:00	10.2	40.0	1026.0
2016/01/22 16:30	10.1	41.0	1026.0
2016/01/22 17:00	9.4	44.0	1026.0
2016/01/22 17:30	8.6	47.0	1026.0
2016/01/22 18:00	8.0	48.0	1027.0
2016/01/22 18:30	7.0	52.0	1027.0
2016/01/22 19:00	5.0	60.5	1027.0
2016/01/22 19:30	4.5	63.5	1027.5
2016/01/22 20:00	4.0	66.5	1028.0
2016/01/22 20:30	3.8	68.0	1028.0
2016/01/22 21:00	3.7	69.0	1028.0
2016/01/22 21:30	3.1	71.0	1028.0
2016/01/22 22:00	2.3	75.0	1029.0
2016/01/22 22:30	2.5	75.5	1029.0
2016/01/22 23:00	2.0	78.0	1029.0
2016/01/22 23:30	1.7	78.5	1029.0
2016/01/23 00:00	1.2	80.5	1029.0
2016/01/23 00:30	1.2	81.0	1029.0
2016/01/23 01:00	1.5	79.5	1029.0
2016/01/23 01:30	0.3	82.5	1029.0
2016/01/23 02:00	-0.1	86.0	1029.0
2016/01/23 02:30	-0.1	87.5	1029.0
2016/01/23 03:00	-0.4	86.0	1029.0
2016/01/23 03:30	-0.6	88.5	1029.0
2016/01/23 04:00	-0.6	90.0	1029.0
2016/01/23 04:30	-1.0	89.5	1029.0
2016/01/23 05:00	-1.0	93.5	1029.0
2016/01/23 05:30	-1.1	92.0	1029.0
2016/01/23 06:00	-0.6	93.0	1029.0
2016/01/23 06:30	-0.2	90.5	1029.0
2016/01/23 07:00	-0.2	89.0	1028.5
2016/01/23 07:30	-0.4	90.0	1029.0
2016/01/23 08:00	-0.1	90.0	1029.0
2016/01/23 08:30	0.0	87.5	1029.0
2016/01/23 09:00	0.1	89.5	1029.0
2016/01/23 09:30	0.3	88.5	1029.0
2016/01/23 10:00	1.1	85.0	1029.5
2016/01/23 10:30	1.5	84.0	1030.0
2016/01/23 11:00	2.5	80.5	1030.0
2016/01/23 11:30	3.0	75.5	1030.0
2016/01/23 12:00	3.3	74.0	1030.0
2016/01/23 12:30	3.8	73.5	1029.0
2016/01/23 13:00	4.1	71.5	1029.0
2016/01/23 13:30	4.4	71.0	1028.0
2016/01/23 14:00	4.8	71.0	1028.0
2016/01/23 14:30	5.5	68.5	1028.0
2016/01/23 15:00	5.5	68.0	1028.0
2016/01/23 15:30	5.4	68.5	1028.0
2016/01/23 16:00	5.2	70.0	1028.0
2016/01/23 16:30	4.9	71.5	1028.0
2016/01/23 17:00	5.1	71.5	1028.0
2016/01/23 17:30	4.3	76.5	1028.0
2016/01/23 18:00	4.1	78.0	1028.0
2016/01/23 18:30	3.6	81.5	1028.5
2016/01/23 19:00	2.6	85.0	1029.0
2016/01/23 19:30	1.9	87.5	1029.0
2016/01/23 20:00	2.0	89.0	1029.0
2016/01/23 20:30	1.7	91.5	1029.0
2016/01/23 21:00	1.9	89.5	1030.0
2016/01/23 21:30	1.3	91.5	1030.0
2016/01/23 22:00	0.8	93.5	1030.0
2016/01/23 22:30	0.6	95.0	1030.0
2016/01/23 23:00	0.0	96.0	1030.0
2016/01/23 23:30	0.2	96.5	1031.0
2016/01/24 00:00	-0.6	96.0	1031.0
2016/01/24 00:30	-0.5	97.0	1031.0
2016/01/24 01:00	-0.7	97.5	1031.0
2016/01/24 01:30	-0.3	97.5	1031.0
2016/01/24 02:00	-0.9	97.0	1031.5
2016/01/24 02:30	-1.5	97.5	1032.0
2016/01/24 03:00	-1.6	98.0	1032.0
2016/01/24 03:30	-1.5	98.5	1032.0
2016/01/24 04:00	-2.1	98.0	1032.0
2016/01/24 04:30	-1.8	99.0	1032.0
2016/01/24 05:00	-1.9	98.0	1032.0
2016/01/24 05:30	-2.1	98.0	1032.0
2016/01/24 06:00	-2.0	98.0	1032.0
2016/01/24 06:30	-2.7	97.5	1032.0
2016/01/24 07:00	-2.2	97.5	1032.0
2016/01/24 07:30	-3.5	96.5	1032.0
2016/01/24 08:00	-3.3	98.0	1033.0
2016/01/24 08:30	-2.6	98.5	1033.0
2016/01/24 09:00	-1.2	97.0	1033.0
2016/01/24 09:30	-0.8	94.5	1033.0
2016/01/24 10:00	-0.6	93.5	1033.0
2016/01/24 10:30	0.2	93.0	1033.0
2016/01/24 11:00	1.0	90.5	1033.0
2016/01/24 11:30	2.0	86.5	1034.0
2016/01/24 12:00	3.0	81.5	1033.0
2016/01/24 12:30	4.2	74.0	1033.0
2016/01/24 13:00	5.3	68.5	1033.0
2016/01/24 13:30	6.3	64.0	1032.5
2016/01/24 14:00	7.6	57.0	1032.0
2016/01/24 14:30	8.2	54.5	1031.5
2016/01/24 15:00	8.8	51.5	1031.0
2016/01/24 15:30	9.3	49.5	1031.0
2016/01/24 16:00	9.6	48.5	1031.0
2016/01/24 16:30	9.6	49.0	1030.5
2016/01/24 17:00	9.2	51.0	1030.0
2016/01/24 17:30	8.2	58.0	1030.5
2016/01/24 18:00	7.6	62.0	1031.0
2016/01/24 18:30	7.2	64.5	1031.0
2016/01/24 19:00	6.8	68.5	1031.0
2016/01/24 19:30	6.5	70.5	1031.0
2016/01/24 20:00	6.0	73.0	1032.0
2016/01/24 20:30	5.2	75.0	1032.0
2016/01/24 21:00	4.8	76.5	1032.0
2016/01/24 21:30	4.3	78.0	1032.0
2016/01/24 22:00	4.7	76.5	1032.0
2016/01/24 22:30	4.4	78.5	1032.0
2016/01/24 23:00	4.2	80.0	1032.0
2016/01/24 23:30	3.5	82.0	1032.0
2016/01/25 00:00	3.4	83.5	1032.0
2016/01/25 00:30	2.0	84.5	1032.0
2016/01/25 01:00	2.1	89.0	1032.0
2016/01/25 01:30	1.4	88.5	1032.0
2016/01/25 02:00	2.0	90.5	1032.0
2016/01/25 02:30	1.9	88.0	1032.0
2016/01/25 03:00	1.9	91.0	1032.0
2016/01/25 03:30	2.3	89.0	1032.0
